"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","Wz","w1","w2","w3","w4","W3","W2","w1f","w2f","w3f","w4f","weight","weigth_comb","weigth_comb2","weigth_comb3","weigth_comb4"
"JBS","스펙트럼","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅅ","ㅡ","","ㅍ","ㅔ","ㄱ","ㅌ","ㅡ","","ㄹ","ㅓ","ㅁ","fri","sg","light","tsasp","sg","obs","tsasp","sg","light","son","sg","son","0101",0,1,0,1,"010","01","light","heavy","light","heavy",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-heavy"
"JBS","좀매","","","가상어2","1","","HH","부산",60,"여",2,"ㅈ","ㅗ","ㅁ","ㅁ","ㅐ",""," "," ","","","","","lax","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","새붕","","","가상어2","1","","LH","부산",60,"여",2,"ㅅ","ㅐ","","ㅂ","ㅜ","ㅇ"," "," ","","","","","fri","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","굼지","","","가상어2","1","","HL","부산",60,"여",2,"ㄱ","ㅜ","ㅁ","ㅈ","ㅣ",""," "," ","","","","","lax","sg","son","lax","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","둔마","","","가상어2","1","","HH","부산",60,"여",2,"ㄷ","ㅜ","ㄴ","ㅁ","ㅏ",""," "," ","","","","","lax","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","쭈무","","","가상어2","1","","HH","부산",60,"여",2,"ㅉ","ㅜ","","ㅁ","ㅜ",""," "," ","","","","","tsasp","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","구터","","","가상어2","1","","LH","부산",60,"여",2,"ㄱ","ㅜ","","ㅌ","ㅓ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","은소","","","가상어2","1","","LH","부산",60,"여",2,"ㅇ","ㅡ","ㄴ","ㅅ","ㅗ",""," "," ","","","","","son","sg","son","fri","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","타라","","","가상어2","1","","HH","부산",60,"여",2,"ㅌ","ㅏ","","ㄹ","ㅏ",""," "," ","","","","","tsasp","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","구욱","","","가상어2","1","","LH","부산",60,"여",2,"ㄱ","ㅜ","","ㅇ","ㅜ","ㄱ"," "," ","","","","","lax","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","재포","","","가상어2","1","","LH","부산",60,"여",2,"ㅈ","ㅐ","","ㅍ","ㅗ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","바뭇","","","가상어2","1","","LH","부산",60,"여",2,"ㅂ","ㅏ","","ㅁ","ㅜ","ㅅ"," "," ","","","","","lax","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","자디","","","가상어2","1","","HL","부산",60,"여",2,"ㅈ","ㅏ","","ㄷ","ㅣ",""," "," ","","","","","lax","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","마녹","","","가상어2","1","","LH","부산",60,"여",2,"ㅁ","ㅏ","","ㄴ","ㅗ","ㄱ"," "," ","","","","","son","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","바뚜","","","가상어2","1","","LH","부산",60,"여",2,"ㅂ","ㅏ","","ㄸ","ㅜ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","비조","","","가상어2","1","","LH","부산",60,"여",2,"ㅂ","ㅣ","","ㅈ","ㅗ",""," "," ","","","","","lax","","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","싸미","","","가상어2","1","","HL","부산",60,"여",2,"ㅆ","ㅏ","","ㅁ","ㅣ",""," "," ","","","","","fri","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","기줄","","","가상어2","1","","HH","부산",60,"여",2,"ㄱ","ㅣ","","ㅈ","ㅜ","ㄹ"," "," ","","","","","lax","","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","등해","","","가상어2","1","","HL","부산",60,"여",2,"ㄷ","ㅡ","ㅇ","ㅎ","ㅐ",""," "," ","","","","","lax","sg","son","fri","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","나차","","","가상어2","1","","LH","부산",60,"여",2,"ㄴ","ㅏ","","ㅊ","ㅏ",""," "," ","","","","","son","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","니골","","","가상어2","1","","LH","부산",60,"여",2,"ㄴ","ㅣ","","ㄱ","ㅗ","ㄹ"," "," ","","","","","son","","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","띠배","","","가상어2","1","","HH","부산",60,"여",2,"ㄸ","ㅣ","","ㅂ","ㅐ",""," "," ","","","","","tsasp","","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","세꾸","","","가상어2","1","","LH","부산",60,"여",2,"ㅅ","ㅔ","","ㄲ","ㅜ",""," "," ","","","","","fri","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","건비","","","가상어2","1","","LH","부산",60,"여",2,"ㄱ","ㅓ","ㄴ","ㅂ","ㅣ",""," "," ","","","","","lax","sg","son","lax","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","저미","","","가상어2","1","","HL","부산",60,"여",2,"ㅈ","ㅓ","","ㅁ","ㅣ",""," "," ","","","","","lax","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","투무","","","가상어2","1","","HL","부산",60,"여",2,"ㅌ","ㅜ","","ㅁ","ㅜ",""," "," ","","","","","tsasp","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","어뱁","","","가상어2","1","","LH","부산",60,"여",2,"ㅇ","ㅓ","","ㅂ","ㅐ","ㅂ"," "," ","","","","","son","sg","light","lax","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","나구","","","가상어2","1","","HL","부산",60,"여",2,"ㄴ","ㅏ","","ㄱ","ㅜ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","고버","","","가상어2","1","","HL","부산",60,"여",2,"ㄱ","ㅗ","","ㅂ","ㅓ",""," "," ","","","","","lax","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","돗메","","","가상어2","1","","HH","부산",60,"여",2,"ㄷ","ㅗ","ㅅ","ㅁ","ㅔ",""," "," ","","","","","lax","sg","obs","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","애다","","","가상어2","1","","HH","부산",60,"여",2,"ㅇ","ㅐ","","ㄷ","ㅏ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","사루","","","가상어2","1","","LH","부산",60,"여",2,"ㅅ","ㅏ","","ㄹ","ㅜ",""," "," ","","","","","fri","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","메치","","","가상어2","1","","HL","부산",60,"여",2,"ㅁ","ㅔ","","ㅊ","ㅣ",""," "," ","","","","","son","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","뻬보","","","가상어2","1","","HL","부산",60,"여",2,"ㅃ","ㅔ","","ㅂ","ㅗ",""," "," ","","","","","tsasp","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","머끼","","","가상어2","1","","LH","부산",60,"여",2,"ㅁ","ㅓ","","ㄲ","ㅣ",""," "," ","","","","","son","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","서솟","","","가상어2","1","","LH","부산",60,"여",2,"ㅅ","ㅓ","","ㅅ","ㅗ","ㅅ"," "," ","","","","","fri","sg","light","fri","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","두모","","","가상어2","1","","HL","부산",60,"여",2,"ㄷ","ㅜ","","ㅁ","ㅗ",""," "," ","","","","","lax","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","호숨","","","가상어2","1","","LH","부산",60,"여",2,"ㅎ","ㅗ","","ㅅ","ㅜ","ㅁ"," "," ","","","","","fri","sg","light","fri","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","설누","","","가상어2","1","","HH","부산",60,"여",2,"ㅅ","ㅓ","ㄹ","ㄴ","ㅜ",""," "," ","","","","","fri","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","까주","","","가상어2","1","","HH","부산",60,"여",2,"ㄲ","ㅏ","","ㅈ","ㅜ",""," "," ","","","","","tsasp","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","흔디","","","가상어2","1","","LH","부산",60,"여",2,"ㅎ","ㅡ","ㄴ","ㄷ","ㅣ",""," "," ","","","","","fri","sg","son","lax","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","모단","","","가상어2","1","","LH","부산",60,"여",2,"ㅁ","ㅗ","","ㄷ","ㅏ","ㄴ"," "," ","","","","","son","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","거쪼","","","가상어2","1","","LH","부산",60,"여",2,"ㄱ","ㅓ","","ㅉ","ㅗ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","주태","","","가상어2","1","","LH","부산",60,"여",2,"ㅈ","ㅜ","","ㅌ","ㅐ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","숨거","","","가상어2","1","","LH","부산",60,"여",2,"ㅅ","ㅜ","ㅁ","ㄱ","ㅓ",""," "," ","","","","","fri","sg","son","lax","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","써기","","","가상어2","1","","HL","부산",60,"여",2,"ㅆ","ㅓ","","ㄱ","ㅣ",""," "," ","","","","","fri","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","매자","","","가상어2","1","","LH","부산",60,"여",2,"ㅁ","ㅐ","","ㅈ","ㅏ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","태로","","","가상어2","1","","HH","부산",60,"여",2,"ㅌ","ㅐ","","ㄹ","ㅗ",""," "," ","","","","","tsasp","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","푸레","","","가상어2","1","","HH","부산",60,"여",2,"ㅍ","ㅜ","","ㄹ","ㅔ",""," "," ","","","","","tsasp","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","두뽀","","","가상어2","1","","LH","부산",60,"여",2,"ㄷ","ㅜ","","ㅃ","ㅗ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","머보","","","가상어2","1","","LH","부산",60,"여",2,"ㅁ","ㅓ","","ㅂ","ㅗ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","가채래","","","가상어3","1","","LHL","부산",60,"여",3,"ㄱ","ㅏ","","ㅊ","ㅐ","","ㄹ","ㅐ","","","","","lax","sg","light","tsasp","sg","light","son","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","포드개","","","가상어3","1","","LHL","부산",60,"여",3,"ㅍ","ㅗ","","ㄷ","ㅡ","","ㄱ","ㅐ","","","","","tsasp","sg","light","lax","sg","light","lax","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","찌대구","","","가상어3","1","","LHL","부산",60,"여",3,"ㅉ","ㅣ","","ㄷ","ㅐ","","ㄱ","ㅜ","","","","","tsasp","","light","lax","sg","light","lax","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","지뿌개","","","가상어3","1","","LHL","부산",60,"여",3,"ㅈ","ㅣ","","ㅃ","ㅜ","","ㄱ","ㅐ","","","","","lax","","light","tsasp","sg","light","lax","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","바슬모","","","가상어3","1","","LHL","부산",60,"여",3,"ㅂ","ㅏ","","ㅅ","ㅡ","ㄹ","ㅁ","ㅗ","","","","","lax","sg","light","fri","sg","son","son","sg","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","소호덕","","","가상어3","1","","LLH","부산",60,"여",3,"ㅅ","ㅗ","","ㅎ","ㅗ","","ㄷ","ㅓ","ㄱ","","","","fri","sg","light","fri","sg","light","lax","sg","obs","","","","0010",0,0,1,0,"001","00","light","light","heavy","light",2,"light-light-heavy","light-light","X-light-heavy","light-light-heavy-light"
"JBS","암조비","","","가상어3","1","","HHL","부산",60,"여",3,"ㅇ","ㅏ","ㅁ","ㅈ","ㅗ","","ㅂ","ㅣ","","","","","son","sg","son","lax","sg","light","lax","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","해둠노","","","가상어3","1","","LHL","부산",60,"여",3,"ㅎ","ㅐ","","ㄷ","ㅜ","ㅁ","ㄴ","ㅗ","","","","","fri","sg","light","lax","sg","son","son","sg","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","마디기","","","가상어3","1","","LHL","부산",60,"여",3,"ㅁ","ㅏ","","ㄷ","ㅣ","","ㄱ","ㅣ","","","","","son","sg","light","lax","","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","고샘미","","","가상어3","1","","LHL","부산",60,"여",3,"ㄱ","ㅗ","","ㅅ","ㅐ","ㅁ","ㅁ","ㅣ","","","","","lax","sg","light","fri","sg","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
